10/7/2019-19:44:21:75	 User_id:230117065	Name:Jérôme Darmont	 User Name:darmont_jdr
10/7/2019-19:44:21:78	 User_id:1098933483358048300	Name:Follymama	 User Name:FolaLagos
10/7/2019-19:44:21:83	 User_id:2922807552	Name:HIT 💞	 User Name:wonwoozicheol
10/7/2019-19:44:21:88	 User_id:1550951635	Name:Dr. Pius Gabriel, KHS.	 User Name:PiusGabriel1
10/7/2019-19:44:21:92	 User_id:4424912774	Name:Old Man With A Pen	 User Name:ScottHendrick49
10/7/2019-19:44:21:98	 User_id:361330123	Name:Progressive 🇨🇦	 User Name:TO_progressive
10/7/2019-19:44:21:101	 User_id:1138551089698132000	Name:Glendori Jr	 User Name:glen_dori_jr
10/7/2019-19:44:21:114	 User_id:1138888835486703600	Name:ADEBAYO__I A M 🤧 #BBNaija2019	 User Name:Adebayo__Iam
10/7/2019-19:44:22:476	 User_id:727330903693860900	Name:fang lovebun	 User Name:xlizardqueen
10/7/2019-19:44:22:483	 User_id:845623530498773000	Name:happy words	 User Name:happywordsbot
10/7/2019-19:44:22:489	 User_id:1069813354347270100	Name:Doug	 User Name:Doug83858380
10/7/2019-19:44:22:493	 User_id:1676935014	Name:Logan Trowbridge	 User Name:LoganTrowbridg
10/7/2019-19:44:22:497	 User_id:206529413	Name:Wendy	 User Name:wickedwone
10/7/2019-19:44:22:503	 User_id:2273178200	Name:A I K O•	 User Name:barbara_okia
10/7/2019-19:44:22:507	 User_id:1128406789446406100	Name:ami ♡	 User Name:amirobertsonx
10/7/2019-19:44:22:512	 User_id:398295696	Name:kebab pocho	 User Name:ImTheWind_
10/7/2019-19:44:22:516	 User_id:984486257635012600	Name:Pat940atwatsons	 User Name:WatsonWearhouse
10/7/2019-19:44:22:519	 User_id:1021921809380335600	Name:Lisa Charles	 User Name:LisaCha23011932
10/7/2019-19:44:22:524	 User_id:4550921473	Name:drew	 User Name:ndrewlord
10/7/2019-19:44:22:802	 User_id:1608500784	Name:William Łester	 User Name:wlester66
10/7/2019-19:44:22:811	 User_id:936771212520198100	Name:𝓪𝓲𝓷𝓪	 User Name:nanadrh
10/7/2019-19:44:22:821	 User_id:1052044933962420200	Name:JK_Saint	 User Name:LidiaRe24975858
10/7/2019-19:44:22:826	 User_id:106400654	Name:SPFL Banter ***	 User Name:splbanter
10/7/2019-19:44:22:833	 User_id:2187699599	Name:Priceless Pearl	 User Name:lindakoka13
10/7/2019-19:44:22:839	 User_id:1055007685496766500	Name:KASHYAP PARTNERS AND ASSOCIATES	 User Name:KashyapPartners
10/7/2019-19:44:22:851	 User_id:991724038966956000	Name:VivianCocoa	 User Name:VivianCocoa
10/7/2019-19:44:22:855	 User_id:940627487343734800	Name:Ed jones	 User Name:EAJONES2323
10/7/2019-19:44:22:861	 User_id:4666083836	Name:Clara ✌🏼️	 User Name:ClaraDarcey
10/7/2019-19:44:22:866	 User_id:748067553214292000	Name:Shobha Mehta	 User Name:mehtsh8
10/7/2019-19:44:22:992	 User_id:44099936	Name:Bonita #EuropeanForever🔶🇬🇧🇪🇺🐀🐭	 User Name:laislabonita111
10/7/2019-19:44:23:882	 User_id:424639201	Name:Gucey Wayne	 User Name:RMFNV_Fresh
10/7/2019-19:44:23:895	 User_id:2201742556	Name:1ghaza🇬🇭🇩🇪	 User Name:kingxorse22
10/7/2019-19:44:23:902	 User_id:956453801531121700	Name:전 이차🐣	 User Name:jjkseagul_
10/7/2019-19:44:23:914	 User_id:954566441092763600	Name:Ethan Cawley	 User Name:ItzBlue16
10/7/2019-19:44:23:919	 User_id:1006887718104719400	Name:well fuck	 User Name:slugvelvet
10/7/2019-19:44:23:925	 User_id:2908027922	Name:lemon	 User Name:zulfaishere
10/7/2019-19:44:23:929	 User_id:1105905636188016600	Name:tisme	 User Name:tisme48352507
10/7/2019-19:44:23:934	 User_id:115257448	Name:Eazy-D	 User Name:IDegisi
10/7/2019-19:44:23:942	 User_id:77717644	Name:Ivy	 User Name:aybitotterss
10/7/2019-19:44:23:944	 User_id:282128655	Name:surskitty	 User Name:surskitty
10/7/2019-19:44:23:947	 User_id:891374759031836700	Name:Mickol Swift	 User Name:MickolSwift
10/7/2019-19:44:23:951	 User_id:2738169143	Name:✌️AdeDunni💯	 User Name:Josephance1
10/7/2019-19:44:25:346	 User_id:1015378135414526000	Name:Leeya🌼	 User Name:LEEYASHI10
10/7/2019-19:44:25:359	 User_id:767014049561190400	Name:buttercup	 User Name:Rllyjy
10/7/2019-19:44:25:362	 User_id:804504697826639900	Name:🅰🅽🅶🅴🅻🅸🅽🅰	 User Name:AngelinaKsen
10/7/2019-19:44:25:366	 User_id:607612408	Name:Cheesy_I🍑U	 User Name:egghead_me
10/7/2019-19:44:25:372	 User_id:2981587689	Name:nanu 🇦🇷 -121	 User Name:shawnsbitchh_
10/7/2019-19:44:25:375	 User_id:403178696	Name:30July🍰🎉MsKay	 User Name:setlhalokat
10/7/2019-19:44:25:380	 User_id:1133744990134394900	Name:LuluzinhaZhu	 User Name:LuluzinhaZhu
10/7/2019-19:44:25:385	 User_id:65974004	Name:;	 User Name:gigitale
10/7/2019-19:44:25:389	 User_id:849045275675168800	Name:KlassyKoture	 User Name:_beauty_boss91
10/7/2019-19:44:25:393	 User_id:65419351	Name:Shane Leacock	 User Name:Leekee
10/7/2019-19:44:25:397	 User_id:1148263703827140600	Name:babbsy	 User Name:babbsy007
10/7/2019-19:44:25:401	 User_id:944651321021431800	Name:GAPPARAPPA	 User Name:ALX_ZSA
10/7/2019-19:44:25:406	 User_id:2190393693	Name:Clau	 User Name:chsp_118
10/7/2019-19:44:25:410	 User_id:888108183339671600	Name:AC[3]❌	 User Name:ACQb3IN
10/7/2019-19:44:26:373	 User_id:774444039781265400	Name:B'Tennie🌟🌈	 User Name:itsBTen
10/7/2019-19:44:26:379	 User_id:4774817840	Name:🇺🇸Hispanic4Trump2Q2Q🇺🇸 AKA COVFEFE HISPANIC	 User Name:chfortrump
10/7/2019-19:44:26:384	 User_id:996544739993239600	Name:Dirk Malloy.	 User Name:dirkmalloy32
10/7/2019-19:44:26:387	 User_id:231188013	Name:Ellis Johnson	 User Name:EllisJohnson95
10/7/2019-19:44:26:390	 User_id:3576488112	Name:Glenn Bellot	 User Name:glenn_belot
10/7/2019-19:44:26:396	 User_id:2878352642	Name:Ms. Purna/Otun	 User Name:sinhapurna13
10/7/2019-19:44:26:400	 User_id:3129524084	Name:sweet_whimpsy27	 User Name:tjandidakpansi1
10/7/2019-19:44:26:403	 User_id:29073978	Name:What Is #MoscowMitch Hiding? 🇷🇺💰	 User Name:Kaffe_Takk
10/7/2019-19:44:26:407	 User_id:167287841	Name:NotMe.Us 🎆 Squad Member #WomenforBernie	 User Name:dhartk
10/7/2019-19:44:26:411	 User_id:783032306	Name:Stoned Immaculate	 User Name:_DrizzyDrake3_
10/7/2019-19:44:26:414	 User_id:982619628	Name:𝕶𝖊𝖎	 User Name:mimancafantasia
10/7/2019-19:44:26:420	 User_id:306460888	Name:CIVIL RIGHTS MATTER	 User Name:debmisscue
10/7/2019-19:44:26:424	 User_id:1528856593	Name:Melanie	 User Name:qt314mel
10/7/2019-19:44:26:427	 User_id:1143331591898456000	Name:شهد الحَربي	 User Name:elldraan
10/7/2019-19:44:26:431	 User_id:262625435	Name:Sarah 💜	 User Name:cheonsa_sha
10/7/2019-19:44:26:436	 User_id:802333405358735400	Name:Stand Up Republic	 User Name:StandUpRepublic
10/7/2019-19:44:27:805	 User_id:1053668935994724400	Name:ً	 User Name:VANTESOBA
10/7/2019-19:44:27:813	 User_id:969448139705995300	Name:James Marlin	 User Name:jmarlin_3
10/7/2019-19:44:27:818	 User_id:4761598639	Name:THOR🔨🔨🔨🔨🔨	 User Name:jar23998
10/7/2019-19:44:27:827	 User_id:2593774189	Name:✨вαвуgιяℓ✨	 User Name:_dinaaxo
10/7/2019-19:44:27:832	 User_id:229137518	Name:Caraine.812	 User Name:cwellsnj
10/7/2019-19:44:27:836	 User_id:2971585660	Name:Bart 🙄🖤🙄	 User Name:BartzBartz111
10/7/2019-19:44:27:843	 User_id:960108647761276900	Name:Sarah Stuart Esq.	 User Name:sarahstuartxx
10/7/2019-19:44:27:848	 User_id:1711496899	Name:Steve Chilton	 User Name:chilidogfrog
10/7/2019-19:44:27:852	 User_id:823359646756802600	Name:Wi💕🏠	 User Name:mi_trans2
10/7/2019-19:44:27:858	 User_id:927005892	Name:brad	 User Name:b_pruitt5
10/7/2019-19:44:27:866	 User_id:338077276	Name:live wire🏌🏾	 User Name:hsiddity
10/7/2019-19:44:27:870	 User_id:2429283992	Name:Joe Delamater	 User Name:joedelamater
10/7/2019-19:44:27:876	 User_id:838205994731733000	Name:❌❌Efdee  Dril❌❌	 User Name:DrilEfdee
10/7/2019-19:44:27:883	 User_id:1156099200679067600	Name:Grizz Gotti 🐻🏀	 User Name:GottiGrizz
10/7/2019-19:44:27:888	 User_id:36850744	Name:REMRAF Inc.	 User Name:REMRAFinc
10/7/2019-19:44:27:894	 User_id:1033179790461698000	Name:KYLE KING	 User Name:KingKobClimate
10/7/2019-19:44:27:898	 User_id:1060298183862075400	Name:Jens The F**!	 User Name:heinemann_s
10/7/2019-19:44:27:902	 User_id:2371320944	Name:Dan Daniels	 User Name:DanDaniels00
10/7/2019-19:44:27:910	 User_id:1159570038816481300	Name:Ibimendi	 User Name:Ibimendi3
10/7/2019-19:44:27:916	 User_id:2183184162	Name:M.R.S.	 User Name:a1985mtr
10/7/2019-19:44:27:920	 User_id:759041588358099000	Name:Core Awakened ⭐️⭐️⭐️	 User Name:Charitable_Fury
10/7/2019-19:44:27:926	 User_id:2733816872	Name:David Stanley	 User Name:davidericstan
10/7/2019-19:44:27:930	 User_id:911655428009820200	Name:🐻	 User Name:jaewinsung
10/7/2019-19:44:27:937	 User_id:795252114339442700	Name:Abi O	 User Name:tweets_abi
10/7/2019-19:44:27:943	 User_id:2483347076	Name:Adriana	 User Name:Naughtep
10/7/2019-19:44:27:947	 User_id:1148241326346915800	Name:oyon	 User Name:seucgyon
10/7/2019-19:44:27:952	 User_id:554791962	Name:Tanner Eastlund	 User Name:teastlund38
10/7/2019-19:44:27:959	 User_id:4127586322	Name:Curly	 User Name:spudlikestochat
10/7/2019-19:44:27:966	 User_id:1026792337999986700	Name:Rara	 User Name:godblessfarahh
10/7/2019-19:44:27:976	 User_id:1958408713	Name:Prabhas Abhimaani 😎	 User Name:DarlingVenkat_
10/7/2019-19:44:27:980	 User_id:731462397978759200	Name:Sunny Chintu	 User Name:chintusunny5
10/7/2019-19:44:27:991	 User_id:18780425	Name:Mike Quinn	 User Name:MightyQuinn28
10/7/2019-19:44:27:997	 User_id:949664554698592300	Name:doug anderson	 User Name:dougand73948033
10/7/2019-19:44:28:1	 User_id:756677171805061100	Name:€•¥mileamore	 User Name:CunningCashew
10/7/2019-19:44:28:7	 User_id:2790361134	Name:"❕FOR IMPEACHMENT❕" Multifarious Ramblings Fx	 User Name:MultiRamblings
10/7/2019-19:44:28:13	 User_id:1111058565085593600	Name:sam	 User Name:rkiveloves
10/7/2019-19:44:28:17	 User_id:4197484935	Name:LoveMeSomeTrump	 User Name:HollyNiotti
10/7/2019-19:44:28:22	 User_id:47346100	Name:jessica	 User Name:heeeyitsjessica
10/7/2019-19:44:28:28	 User_id:1076694828740735000	Name:🌵🇺🇸AnnaHomeSweetHome 🌵🇺🇸	 User Name:Annagivemeone
10/7/2019-19:44:29:7	 User_id:2914774842	Name:Mark Hanly	 User Name:605d3a376062419
10/7/2019-19:44:29:15	 User_id:983856980	Name:Max	 User Name:FPL_Max
10/7/2019-19:44:29:19	 User_id:781608303176589300	Name:Milo Bloom	 User Name:LanderClosetFan
10/7/2019-19:44:29:25	 User_id:2971083503	Name:𝑻𝑯𝑶𝑴𝑷𝑺𝑶𝑵, 𝑹𝑶𝑮𝑬𝑹	 User Name:SmachdInntinn
10/7/2019-19:44:29:29	 User_id:937305155816452100	Name:bre	 User Name:lyroken
10/7/2019-19:44:29:34	 User_id:2874722552	Name:Maria 🍃	 User Name:mariamasood8
10/7/2019-19:44:29:38	 User_id:3078540509	Name:BLACK LOVE ALBUM 👑	 User Name:Sark_son
10/7/2019-19:44:29:42	 User_id:763469724709744600	Name:Andrew	 User Name:Andrew50Cal
10/7/2019-19:44:29:47	 User_id:230812884	Name:Victoria	 User Name:jajbabe
10/7/2019-19:44:29:52	 User_id:3071976062	Name:jak M.M	 User Name:maxjak980263
10/7/2019-19:44:29:57	 User_id:363279653	Name:Bling Body	 User Name:Firstwives_
10/7/2019-19:44:29:62	 User_id:804047193707606000	Name:Diane Boone	 User Name:diboone001
10/7/2019-19:44:29:67	 User_id:994426565466275800	Name:ต่ายตื่นตูม (Nayeon Man)	 User Name:NayeonMan
10/7/2019-19:44:29:910	 User_id:3936504986	Name:YSide	 User Name:HYShine_
10/7/2019-19:44:29:917	 User_id:4149902434	Name:Natalie Roth	 User Name:nataliejhr
10/7/2019-19:44:29:925	 User_id:3439918078	Name:Heaven	 User Name:Its_heaven01
10/7/2019-19:44:29:929	 User_id:48268527	Name:Lisa :)	 User Name:magicrainbows
10/7/2019-19:44:29:935	 User_id:4616937448	Name:micah	 User Name:bbyfiji
10/7/2019-19:44:29:940	 User_id:1135793424358039600	Name:Mika	 User Name:mikabot1226
10/7/2019-19:44:29:959	 User_id:1171527288	Name:poppapainsta	 User Name:grady1400
10/7/2019-19:44:29:963	 User_id:3294027670	Name:👑Blvck Stunner👑	 User Name:yaw_bird
10/7/2019-19:44:29:968	 User_id:25952898	Name:Rebekah Conner	 User Name:arcticmother
10/7/2019-19:44:29:972	 User_id:3691641977	Name:❌Susan⭐️⭐️⭐️	 User Name:JaroszSusan
10/7/2019-19:44:29:976	 User_id:11896872	Name:Brian Jeffrey 🚲🏂🎥	 User Name:brianj25us
10/7/2019-19:44:29:980	 User_id:749899502	Name:Prio Huq	 User Name:PrioHuq
10/7/2019-19:44:29:986	 User_id:53038322	Name:SilkFred	 User Name:SilkFred
10/7/2019-19:44:29:989	 User_id:2297838429	Name:they're concentration camps, Kevin	 User Name:believe_women_
10/7/2019-19:44:29:992	 User_id:790036	Name:Mark Johns	 User Name:Doomlaser
10/7/2019-19:44:29:997	 User_id:2458350638	Name:Larry Johnson	 User Name:larryvance47
10/7/2019-19:44:30:0	 User_id:859129819136741400	Name:💜𝑹𝒊𝑹𝒊💜	 User Name:TaesPersona95
10/7/2019-19:44:30:5	 User_id:771768274812043300	Name:Mc Zuleide	 User Name:ZuleideMc
10/7/2019-19:44:30:32	 User_id:2242339292	Name:kellphone	 User Name:Kellphone101
10/7/2019-19:44:31:296	 User_id:1130347896312700900	Name:ᶻᵒᶠ ⁱˢ ᶜʰᵃⁿ’ˢ ᵇᶠᶠ! 💫 | ia 📚	 User Name:lcveskz_
10/7/2019-19:44:31:304	 User_id:813431688063656000	Name:Qwen	 User Name:Qwenkho
10/7/2019-19:44:31:310	 User_id:763533534766043100	Name:p.w.p/凜	 User Name:xRinez
10/7/2019-19:44:31:314	 User_id:821452219849572400	Name:Mike j cernovich	 User Name:JCernovich
10/7/2019-19:44:31:318	 User_id:15651835	Name:Idocki1	 User Name:Idocki1
10/7/2019-19:44:31:325	 User_id:1129847700642566100	Name:söe // yoonmin au 📌	 User Name:yoonscvx
10/7/2019-19:44:31:329	 User_id:73318763	Name:Japs 💜	 User Name:jalpathakkar
10/7/2019-19:44:31:335	 User_id:1138017621171933200	Name:find your way back stan account	 User Name:deadtellme
10/7/2019-19:44:31:343	 User_id:624444271	Name:Fungus🇰🇪	 User Name:FungusMemoirs
10/7/2019-19:44:31:347	 User_id:223701256	Name:Barry Obongo	 User Name:jestech27
10/7/2019-19:44:31:354	 User_id:333032167	Name:Peters tobi	 User Name:flawlessTP
10/7/2019-19:44:31:360	 User_id:1117524579776389100	Name:Liv👑🐝	 User Name:531Mendes
10/7/2019-19:44:31:364	 User_id:1087047910678761500	Name:mai 🚺♥️✊🏼 مي	 User Name:ask_mai
10/7/2019-19:44:31:367	 User_id:1049477845913927700	Name:Grace Miller	 User Name:GraceMi06335404
10/7/2019-19:44:31:372	 User_id:869209216883368000	Name:C G Duck	 User Name:CGDuck5
10/7/2019-19:44:31:378	 User_id:854640558	Name:𝕰𝖙𝖍𝖊𝖗𝖊𝖆𝖑 𝕻𝖆𝖓𝖉𝖊𝖒𝖔𝖚𝖓𝖎𝖚𝖒	 User Name:etheREYaaal
10/7/2019-19:44:31:387	 User_id:1383326791	Name:cyn	 User Name:cpascarelli17
10/7/2019-19:44:31:391	 User_id:1143329709633212400	Name:Brett	 User Name:bpc737
10/7/2019-19:44:31:396	 User_id:4878825892	Name:Africa Yearning	 User Name:africa_yearning
10/7/2019-19:44:31:401	 User_id:1154288946156753000	Name:PRIKI?!🦋 |🚀| SVT_HIT	 User Name:GyuWonHam
10/7/2019-19:44:31:408	 User_id:206180793	Name:Al Haji Muli	 User Name:alhajimuli
10/7/2019-19:44:31:412	 User_id:551117760	Name:Macy ✨	 User Name:ciannnoel
10/7/2019-19:44:31:419	 User_id:1023304342529564700	Name:maple syrup lesbian ☭	 User Name:cactusbazooka
10/7/2019-19:44:31:423	 User_id:2689724853	Name:sydney zaccanti	 User Name:sydneyzaccanti
10/7/2019-19:44:31:427	 User_id:716998369667846100	Name:𝐵𝒶𝒷𝑒 𝒞𝒽𝒶𝓃𝓃𝑒𝓁 𝒮𝓉𝑒𝓋𝑒 3.1𝓀 🔞	 User Name:BabeChannelGuy
10/7/2019-19:44:31:431	 User_id:75334639	Name:Neon Ñemerson: Evanyeleón Guatcher	 User Name:kjy1066
10/7/2019-19:44:32:76	 User_id:881005497695871000	Name:ًًً	 User Name:clicheclairo
10/7/2019-19:44:32:82	 User_id:1122461630	Name:Misty	 User Name:v_rod17
10/7/2019-19:44:32:90	 User_id:881520186787905500	Name:°F	 User Name:blms_f4h
10/7/2019-19:44:32:94	 User_id:1137698652082729000	Name:𝖊𝖑𝖑𝖆	 User Name:danviolaaa_
10/7/2019-19:44:32:99	 User_id:899067645873582100	Name:Dwight Marshall	 User Name:DwightMarshal19
10/7/2019-19:44:32:103	 User_id:838770237709385700	Name:NeAtta	 User Name:KwekuBrainy_Gh
10/7/2019-19:44:32:109	 User_id:3075365122	Name:Lei 🧪	 User Name:YourBigStorm
10/7/2019-19:44:32:115	 User_id:112458688	Name:Big Daddy $lim	 User Name:quitebaked_
10/7/2019-19:44:32:119	 User_id:949483558090915800	Name:알 // a ghost.	 User Name:centernana
10/7/2019-19:44:32:124	 User_id:1038515886	Name:Santiago	 User Name:Santiag5214
10/7/2019-19:44:32:133	 User_id:1199309611	Name:Monique	 User Name:madam0526
10/7/2019-19:44:32:136	 User_id:95389101	Name:Smukfest	 User Name:Smukfest
10/7/2019-19:44:32:141	 User_id:3914901195	Name:Nikhil	 User Name:NikhilPandya77
10/7/2019-19:44:32:149	 User_id:1099040724467748900	Name:Bambam’s left tiddie	 User Name:Desiree__Got7
10/7/2019-19:44:32:152	 User_id:3373888036	Name:🌼	 User Name:bledinaaa_
10/7/2019-19:44:32:159	 User_id:3857083757	Name:Walter Oehler	 User Name:WalterOehler
10/7/2019-19:44:32:816	 User_id:2152577910	Name:ocean eyes 🌊	 User Name:dyoanengg
10/7/2019-19:44:32:825	 User_id:220226764	Name:rhyme @ burned brain🔥🔥🔥	 User Name:semetoki
10/7/2019-19:44:32:828	 User_id:2160221707	Name:Sambeezyyy	 User Name:samm_eeh
10/7/2019-19:44:32:833	 User_id:1157230336448725000	Name:KJ 💛💐🌻	 User Name:KarjoNiferous
10/7/2019-19:44:32:836	 User_id:2208657349	Name:Jiyang	 User Name:songjiyangg
10/7/2019-19:44:32:840	 User_id:1109126793221554200	Name:Kimberly Winn	 User Name:GoneTravelinn
10/7/2019-19:44:32:844	 User_id:3174572903	Name:Will Browne	 User Name:wbrowne81
10/7/2019-19:44:32:851	 User_id:1069646791992401900	Name:SmileyDickie	 User Name:BigRichieEnergy
10/7/2019-19:44:32:855	 User_id:44743699	Name:𝕵𝖊𝖓𝖓𝖎𝖋𝖚𝖗𝖗𝖊 🖤💀🌵	 User Name:makeshiftghosts
10/7/2019-19:44:32:860	 User_id:547237033	Name:trolison	 User Name:madiray_xo
10/7/2019-19:44:32:863	 User_id:824372664164757500	Name:ᏒᎥᏟᎥ ᏒᎪjᏢ	 User Name:Riki_Raj8
10/7/2019-19:44:32:867	 User_id:1066557965031813100	Name:Ajay Yash	 User Name:AjayYash9
10/7/2019-19:44:32:871	 User_id:2203767593	Name:anthony emmanuel	 User Name:Itz_Arsenic
10/7/2019-19:44:32:883	 User_id:855415696511176700	Name:😈Debauchery	 User Name:DebaucherousL
10/7/2019-19:44:32:890	 User_id:1148361272611823600	Name:John Doe	 User Name:Josh42612322
10/7/2019-19:44:32:975	 User_id:1245202381	Name:Faisal	 User Name:DeepRacing
10/7/2019-19:44:34:123	 User_id:115487334	Name:Barrie Police	 User Name:BarriePolice
10/7/2019-19:44:34:130	 User_id:1123306839364575200	Name:«و عند جهینة الخبر الیقین»	 User Name:antizionist2020
10/7/2019-19:44:34:135	 User_id:2922807552	Name:HIT 💞	 User Name:wonwoozicheol
10/7/2019-19:44:34:139	 User_id:965333717320454100	Name:Big African 🍫 Fun Size	 User Name:GoodBaltimore
10/7/2019-19:44:34:143	 User_id:797784612353151000	Name:miss uttu_neneng	 User Name:mrakbar01
10/7/2019-19:44:34:149	 User_id:4888519917	Name:MIGUEL SOLO	 User Name:miguelsolo611
10/7/2019-19:44:34:153	 User_id:1391448870	Name:cal rawes	 User Name:calrawes0
10/7/2019-19:44:34:157	 User_id:1143237215746744300	Name:BnKboutique	 User Name:KboutiqueBn
10/7/2019-19:44:34:160	 User_id:317594462	Name:#OlitzIsLove&Magic	 User Name:martins4xf
10/7/2019-19:44:34:164	 User_id:124498597	Name:Manny Morales	 User Name:wolfpackboss
10/7/2019-19:44:34:170	 User_id:1107432970812567600	Name:adrian_kahuna	 User Name:AdrianKahuna
10/7/2019-19:44:34:173	 User_id:46179566	Name:Elmer Fonseca	 User Name:Elmer_EFU
10/7/2019-19:44:34:177	 User_id:2965130145	Name:Jeff Cox	 User Name:JeffCoxEsq
10/7/2019-19:44:34:182	 User_id:206529413	Name:Wendy	 User Name:wickedwone
10/7/2019-19:44:34:186	 User_id:1027647340210016300	Name:Taysom Hill Szn 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥	 User Name:TaysomHillSzn
10/7/2019-19:44:34:189	 User_id:1155701427500650500	Name:Victoria Harris	 User Name:Victori46534036
10/7/2019-19:44:35:391	 User_id:905218151058571300	Name:#KILLTHISLOVE 🔪💔 👑	 User Name:blinkha57
10/7/2019-19:44:35:399	 User_id:867228151	Name:Nicolás Gutiérrez	 User Name:Nicogutierrez88
10/7/2019-19:44:35:403	 User_id:710805182913908700	Name:Allfuray	 User Name:allfuray
10/7/2019-19:44:35:408	 User_id:1850209968	Name:Daniel You	 User Name:wookiejung6
10/7/2019-19:44:35:415	 User_id:773258935952257000	Name:suga honey iced tea	 User Name:anjellyram
10/7/2019-19:44:35:420	 User_id:2399667911	Name:✨ princess amy ✨	 User Name:xamyhearn
10/7/2019-19:44:35:429	 User_id:1066937615121674200	Name:Vic ( ビクトリア) #PinkMagic 💕	 User Name:torikaraage_98
10/7/2019-19:44:35:431	 User_id:565576118	Name:MiraiSekai	 User Name:Skysosk
10/7/2019-19:44:35:435	 User_id:28661591	Name:Gordon Ross	 User Name:ross4197
10/7/2019-19:44:35:439	 User_id:219345064	Name:Emma Daniel	 User Name:huxley06
10/7/2019-19:44:36:618	 User_id:2416499277	Name:Kayla.	 User Name:lilsicilianaa
10/7/2019-19:44:36:625	 User_id:4925725897	Name:Angeliqueee 💜	 User Name:AngeliqueeTubxx
10/7/2019-19:44:36:631	 User_id:949380028369920000	Name:.	 User Name:yoonminpouts
10/7/2019-19:44:36:638	 User_id:904054503686627300	Name:AR💓Darling Prabhas 😘💕	 User Name:AR_Prabhas
10/7/2019-19:44:36:647	 User_id:392808867	Name:T	 User Name:TrishRFernando
10/7/2019-19:44:36:652	 User_id:761936970167771100	Name:Lavianna Felder	 User Name:LaviFelder
10/7/2019-19:44:36:654	 User_id:847712740990795800	Name:Thomas [REDACTED]	 User Name:CTNope
10/7/2019-19:44:36:668	 User_id:390825318	Name:Akshar Patel	 User Name:apat246
10/7/2019-19:44:36:672	 User_id:300585484	Name:HRP	 User Name:hrpell
10/7/2019-19:44:36:678	 User_id:1279633026	Name:Ntando Ndabeni	 User Name:NtandoNdabeni
10/7/2019-19:44:36:681	 User_id:121489952	Name:The Apathetic Fan	 User Name:theangryfan
10/7/2019-19:44:36:688	 User_id:558773626	Name:Not Today A-hole 🇱🇨🇺🇸 🍩👩🏽💅🏽	 User Name:Ms_MMMJ
10/7/2019-19:44:37:198	 User_id:2529612656	Name:Jeetendra Kumar Das🇮🇳	 User Name:jitudas8984
10/7/2019-19:44:37:207	 User_id:805789037558497300	Name:ayam	 User Name:tenjenner
10/7/2019-19:44:37:211	 User_id:46503823	Name:Moth Don P	 User Name:_MothP
10/7/2019-19:44:37:215	 User_id:827837959399288800	Name:syaf #WeBoom	 User Name:iqah_chimchim
10/7/2019-19:44:37:218	 User_id:1151641564147380200	Name:연희 #BIMBAMBUM	 User Name:RCPC_Yeonhee_
10/7/2019-19:44:37:221	 User_id:705975402	Name:leslie 🦋	 User Name:leslier_xo
10/7/2019-19:44:37:224	 User_id:3461310555	Name:Karen	 User Name:karen_salazar15
10/7/2019-19:44:37:227	 User_id:1109363927757013000	Name:PweetyNdee1	 User Name:Ndee1Pweety
10/7/2019-19:44:37:231	 User_id:360268640	Name:Anne Arundel County Public Library	 User Name:aacpl
10/7/2019-19:44:37:233	 User_id:793449093624242200	Name:First Note Play	 User Name:firstnoteplay
10/7/2019-19:44:37:236	 User_id:3296981683	Name:Anh🌟Ferb	 User Name:kaindest_star
10/7/2019-19:44:37:242	 User_id:2157936315	Name:Florida Fugitive	 User Name:crackapaul
10/7/2019-19:44:37:244	 User_id:18497433	Name:DawnPrawn	 User Name:deelo1311
10/7/2019-19:44:37:247	 User_id:4922868578	Name:Lynda ⭐️⭐️⭐️ #TheStormIsUponUs	 User Name:LyndaAtchison
10/7/2019-19:44:37:251	 User_id:1068857933033726000	Name:fallon	 User Name:alaylumbs
10/7/2019-19:44:37:254	 User_id:766819978846740500	Name:stevie	 User Name:stevietheottcat
10/7/2019-19:44:38:224	 User_id:1022905199055265800	Name:Romaround2	 User Name:Deborahcoleche1
10/7/2019-19:44:38:231	 User_id:1049430379	Name:KetoVore	 User Name:nobull1000
10/7/2019-19:44:38:239	 User_id:2683022496	Name:KimPossible	 User Name:kimberlycanale6
10/7/2019-19:44:38:242	 User_id:853397398416216000	Name:Ed	 User Name:Ed08792346
10/7/2019-19:44:38:247	 User_id:243291481	Name:Sherrill Moss	 User Name:SherrillMoss
10/7/2019-19:44:38:250	 User_id:908902915	Name:Jonas J McAnear	 User Name:AnearMc
10/7/2019-19:44:38:253	 User_id:1020237757279604700	Name:Dove | ❄🐻	 User Name:gcftokkiyo
10/7/2019-19:44:38:256	 User_id:1129094470056726500	Name:Haven	 User Name:FollowH21384158
10/7/2019-19:44:38:260	 User_id:492981613	Name:Kirk Deighton Rangers AFC	 User Name:KDRFC
10/7/2019-19:44:38:264	 User_id:3450309741	Name:Maal Man From Da 5th Flo	 User Name:NubianKingBenji
10/7/2019-19:44:38:267	 User_id:1155993127024582700	Name:𝘼𝙡𝙡𝙞𝙨𝙩𝙚𝙧	 User Name:OfGhastlyDesire
10/7/2019-19:44:38:271	 User_id:1097161330753183700	Name:𝔡𝔞𝔫𝔱𝔢𝔡𝔲𝔞🌶	 User Name:tetsvro
