loc_id:5023d763e4b01a8c9c0b02aa	loc_name:VIA Office	loc_lat:46.177815641460725	loc_lng:21.322480383419794	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:Arad	loc_city:Aradcat_id:4bf58dd8d48988d124941735	cat_name:Office
loc_id:50a4ed09e4b0682d4fae39e0	loc_name:Emra Imob Office	loc_lat:46.17845153808594	loc_lng:21.323957443237305	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:undefined	loc_city:undefinedcat_id:4bf58dd8d48988d127941735	cat_name:Conference Room
loc_id:4e8dc543d3e3720da4010254	loc_name:Policlinica	loc_lat:46.178886008242266	loc_lng:21.321040271457438	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:undefined	loc_city:undefinedcat_id:4bf58dd8d48988d196941735	cat_name:Hospital
loc_id:4cbfd88200d8370400ca465c	loc_name:Judecatoria Arad	loc_lat:46.176543	loc_lng:21.319135	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:Arad	loc_city:Aradcat_id:NULL	cat_name:NULL
loc_id:4c1127453ce120a1e63c091c	loc_name:Boeme	loc_lat:46.17672515836412	loc_lng:21.318111419677734	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:Arad	loc_city:Aradcat_id:4bf58dd8d48988d121941735	cat_name:Lounge
loc_id:4e437ac7fa76eeb2dab7f784	loc_name:Gigi Covrigi Tradiționali	loc_lat:46.17801405332212	loc_lng:21.31947736548396	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:Arad	loc_city:Aradcat_id:4bf58dd8d48988d16a941735	cat_name:Bakery
loc_id:4fd192cbe4b08f355c83d439	loc_name:Millenium Cafe	loc_lat:46.17707809353033	loc_lng:21.321172586770523	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:Arad	loc_city:Aradcat_id:4bf58dd8d48988d16d941735	cat_name:Café
loc_id:4f9555f2e4b0aa8248b80595	loc_name:UVVG - Psihologie & Stiintele Educației	loc_lat:46.17764688387414	loc_lng:21.323999556463995	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:undefined	loc_city:undefinedcat_id:4bf58dd8d48988d1a0941735	cat_name:College Classroom
loc_id:4c80e33a51ada1cde93b0d10	loc_name:Cabinet Avocat Catalin Mihalache	loc_lat:46.176720233333334	loc_lng:21.320581725	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:Arad	loc_city:Aradcat_id:4bf58dd8d48988d174941735	cat_name:Coworking Space
loc_id:51f0db3c498e416249a55f53	loc_name:Facultatea de Științe Socio-Umane și Educație Fizică și Sport	loc_lat:46.17186223323482	loc_lng:21.31233125925064	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:Arad	loc_city:Aradcat_id:4bf58dd8d48988d1ae941735	cat_name:University
loc_id:5030a3d5e4b0e2ee60889072	loc_name:Constructorul	loc_lat:46.17803173531365	loc_lng:21.3237685638841	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:undefined	loc_city:undefinedcat_id:4eb1bf013b7b6f98df247e07	cat_name:Volleyball Court
loc_id:4f2811bae4b01133cc3c87ea	loc_name:Clubul Sportiv Scolar	loc_lat:46.177622865758615	loc_lng:21.323211641768825	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:undefined	loc_city:undefinedcat_id:4bf58dd8d48988d176941735	cat_name:Gym
loc_id:50069b0ee4b001c925470770	loc_name:La Bunker	loc_lat:46.177105	loc_lng:21.321145	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:undefined	loc_city:undefinedcat_id:4bf58dd8d48988d124941735	cat_name:Office
loc_id:4f5a1eb3e4b04b8b5ceae0e4	loc_name:Cruce	loc_lat:46.17513738338707	loc_lng:21.321238288281094	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:undefined	loc_city:undefinedcat_id:4bf58dd8d48988d167941735	cat_name:Skate Park
loc_id:4e4b5b48fa7671a85ce920bd	loc_name:Tribunalul Arad	loc_lat:46.17700890010088	loc_lng:21.321112230347044	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:Arad	loc_city:Aradcat_id:4bf58dd8d48988d12b941735	cat_name:Courthouse
loc_id:51b5aa6a498e537e2958cdd0	loc_name:Unique Woman	loc_lat:46.17824535689664	loc_lng:21.32297358261052	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:undefined	loc_city:undefinedcat_id:4bf58dd8d48988d108951735	cat_name:Women's Store
loc_id:4e53e2131f6e850d277b9c32	loc_name:Parcul Mihai Eminescu	loc_lat:46.1753837229167	loc_lng:21.32035553205149	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:Arad	loc_city:Aradcat_id:4bf58dd8d48988d163941735	cat_name:Park
loc_id:4f9d62c9e4b008dde271da9d	loc_name:Terasa Perla	loc_lat:46.176926569629074	loc_lng:21.322953064496414	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:undefined	loc_city:undefinedcat_id:4bf58dd8d48988d116941735	cat_name:Bar
loc_id:556f4537498eedd7a84c06f0	loc_name:Club Nerv - Terasa	loc_lat:46.17703134647158	loc_lng:21.32412417840463	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:undefined	loc_city:undefinedcat_id:4bf58dd8d48988d116941735	cat_name:Bar
loc_id:4dd7851a52b1a5c6444e6a49	loc_name:Ștrandul Neptun	loc_lat:46.17537691981423	loc_lng:21.32580872567441	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:Arad	loc_city:Aradcat_id:4bf58dd8d48988d15e941735	cat_name:Pool
loc_id:4e36fbaad22d303459e51f78	loc_name:Perla	loc_lat:46.1769670706319	loc_lng:21.323178230567198	loc_postCode:undefined	loc_country_code:RO	loc_country:România	 loc_state:undefined	loc_city:undefinedcat_id:4bf58dd8d48988d1c4941735	cat_name:Restaurant
